name;code
"Ruderin";"023.005.013.001"
"Gufener";"033.005.015"
"Heftelmacher";"033.005.015"
"Heftleinmacher";"033.005.015"
"Kramnadler";"033.005.015"
"Nadelmacher";"033.005.015"
"Noldener";"033.005.015"
"Nuldener";"033.005.015"
"Spener";"033.005.015"
"Nadler";"033.005.015"
"Crepinmacher";"033.005.016"
"Knaufelmacher";"033.005.016"
"Knäufler";"033.005.016"
"Schnurmacher";"033.005.016"
"Knopfmacher";"033.005.016"
"Deckenflechter";"033.005.017"
"Salunenmacher";"033.005.017"
"Schalaunenmacher";"033.005.017"
"Schalauner";"033.005.017"
"Deckenmacher";"033.005.017"
"Ingenieurin für Produktionstechnik";"038.002.011"
"Produktionsingenieurin";"038.002.011"
"Weinkritiker";"018.014"
"Geprüfter Finanzanlagenfachmann IHK";"018.023.017.004.001"
"Finanzanlagenfachmann";"018.023.017.004.001"
"Geprüfte Finanzanlagenfachfrau IHK";"018.132.004.001.001"
"Finanzanlagenfachfrau";"018.132.004.001.001"
"Anlagenvermittlerin";"018.015"
"Investmentberaterin";"018.015"
"Vermögensberaterin";"018.015"
"Anlageberaterin";"018.015"
"Neurobiologe";"014.005.023.007.009"
"Neurobiologe";"014.001.020.012"
"Mental-Trainer";"018.016"
"Mentaltrainer";"018.016"
"Ichthyologin";"014.005.024.001.011"
"Ichthyologin";"014.040.026.001"
"Geprüfte technische Betriebswirtin";"014.048.001.001"
"Geprüfte technische Betriebswirtin";"014.005.039.004.001"
"Geprüfte technische Betriebswirtin";"014.048.001.001"
"Technische Betriebswirtin";"014.048.001.001"
"Technische Betriebswirtin";"014.005.039.004.001"
"Technische Betriebswirtin";"014.048.001.001"
"Agrarbiologin";"014.040.026.009"
"Agrarbiologin";"014.005.024.001.015"
"Agrarbiologin";"014.040.026.015"
"Rechtslehrerin";"014.005.016.007"
"Rechtslehrerin";"025.030.004"
"Mörder / Intensivtäter";"028.012.001"
"Serienkiller";"028.012.001"
"Serienmörder";"028.012.001"
"Serienkillerin";"028.002"
"Serienmörderin";"028.002"
"Sagenforscherin";"014.005.026.011"
"Landwirtschaftsökonomin";"014.048.005"
"Agrarökonomin";"014.048.005"
"Staatswissenschaftlerin";"014.005.032"
"Staatswissenschaftlerin";"014.043"
"Religionsstifterin";"020.003"
"Religionsgründerin";"020.003"
"Stahlstecher";"005.001.018.003"
"Stahlstecherin";"005.002.004.006"
"Kronprinzessin";"010.026.001"
"Thronfolgerin";"010.007"
"Thronerbin";"010.007"
"Deputierter";"010.011.003"
"Parlamentarier";"010.011.003"
"Parlamentsmitglied";"010.011.003"
"Volksdeputierter";"010.011.003"
"Abgeordneter";"010.011.003"
"Abiturienten";"016.038"
"Maturant";"016.038"
"Oberprimaner";"016.038"
"Abiturient";"016.038"
"Äbte";"020.004"
"Abt";"020.004"
"Adeliger";"030.001"
"Adlige";"030.001"
"Adliger";"030.001"
"Junker";"030.001"
"Junkertum";"030.001"
"Uradel";"030.001"
"Adel";"030.001"
"Altenpfleger";"011.013"
"Zwölf Apostel";"020.005"
"Zwölf Jünger";"020.005"
"Zwölferkreis";"020.005"
"Apostel";"020.005"
"Apotheker";"011.014"
"Fabrikarbeiterin";"022.005"
"Industriearbeiterin";"022.005"
"Lohnarbeiterin";"022.005"
"Arbeiterin";"022.005"
"Sicherheitsfachkraft";"018.017"
"Fachkraft für Arbeitssicherheit";"018.017"
"Architekten";"012.003"
"Architekt";"012.003"
"Archivare";"029.007"
"Archivar";"029.007"
"Artist";"002.008"
"Ärzte";"011.015"
"Mediziner";"011.015"
"Arzt";"011.015"
"Arzthelferin";"011.016"
"Assistenzarzt";"011.015.002"
"Astronomen";"014.001.003"
"Astronom";"014.001.003"
"Atomforscher";"014.001.024.001"
"Atomforscher";"014.005.023.004.002"
"Kernforscher";"014.001.024.001"
"Kernforscher";"014.005.023.004.002"
"Kernphysiker";"014.001.024.001"
"Kernphysiker";"014.005.023.004.002"
"Quantenphysiker";"014.001.024.001"
"Quantenphysiker";"014.005.023.004.002"
"Atomphysiker";"014.001.024.001"
"Atomphysiker";"014.005.023.004.002"
"Ophthalmologe";"011.015.007.023"
"Augenarzt";"011.015.007.023"
"Au-pair-Mädchen";"026.007.001"
"Ausländische Schüler";"016.010.009"
"Ausländisches Kind / Schule";"016.010.009"
"Ausländischer Schüler";"016.010.009"
"Autoren";"003.002"
"Verfasser";"003.002"
"Autor";"003.002"
"Verf.";"003.002"
"Bäuerinnen";"013.001.040"
"Bauersfrau";"013.001.040"
"Bäuerin";"013.001.040"
"Bank / Angestellter";"018.163"
"Bankbeamter";"018.163"
"Banker";"018.163"
"Bankangestellter";"018.163"
"Bankkaufmann";"018.027.002"
"Bankkaufmann";"019.130.014"
"Bauern";"013.001.001"
"Bauernschaft";"013.001.001"
"Bauernstand";"013.001.001"
"Bauerntum";"013.001.001"
"Bauer";"013.001.001"
"Bauingenieur";"012.021"
"Bauingenieur";"038.001.002"
"Bauberuf";"012.004"
"Bauwirtschaft / Beruf";"012.004"
"Bauwirtschaftsberufe";"012.004"
"Bauwirtschaftsberuf";"012.004"
"Beamte";"010.008"
"Beamtentum";"010.008"
"Berufsbeamtentum";"010.008"
"Berufsbeamter";"010.008"
"Staatsbeamter";"010.008"
"Beamter";"010.008"
"Beamtin";"029.008"
"Beamtin";"010.070"
"Beleihung / Öffentliche Aufgaben";"031.007.001"
"Beliehener";"031.007.001"
"Beliehener Verband";"031.007.001"
"Beliehener Unternehmer";"031.007.001"
"Bergbauern";"013.001.001.001"
"Bergbauer";"013.001.001.001"
"Bergarbeiter";"032.100.003"
"Bergleute";"032.100.003"
"Knappe <Bergmann>";"032.100.003"
"Kumpel <Bergbau>";"032.100.003"
"Minenarbeiter";"032.100.003"
"Bergmann";"032.100.003"
"Alpinist";"023.003.003"
"Bergsteiger";"023.003.003"
"Profi <Berufssportler>";"023.003.004"
"Profisportler";"023.003.004"
"Sportprofi";"023.003.004"
"Berufssportler";"023.003.004"
"Biblische Gestalt";"020.006"
"Biblische Person";"020.006"
"Bischöfe";"020.012.009"
"Bischofsamt";"020.012.009"
"Diözesanbischof";"020.012.009"
"Episkopat";"020.012.009"
"Landesbischof";"020.012.009"
"Bischof";"020.012.009"
"Buchsachverständiger";"018.018"
"Büchsenmeister";"033.005.101"
"Chemielaborant";"022.006.019.003.002"
"Chemiker";"014.001.022"
"Chemiker";"014.005.023.002"
"Chirurgen";"011.015.007.021"
"Chirurgen";"011.015.007.025"
"Chirurg";"011.015.007.021"
"Chirurg";"011.015.007.025"
"Christen";"020.007"
"Christliche Persönlichkeit";"020.007"
"Christ";"020.007"
"Clown";"002.008.002"
"Deutschunterricht / Lehrer";"016.006.049"
"Deutschlehrer";"016.006.049"
"Dienstboten";"018.019"
"Domestik";"018.019"
"Dienstbote";"018.019"
"Diplomat";"010.009"
"Orchesterleiter";"004.002.010"
"Dirigent";"004.002.010"
"Sprachmittler <Dolmetscher>";"003.018.002"
"Dolmetscher";"003.018.002"
"Dompteur";"002.008.004"
"Drucker";"006.012.020"
"Druiden";"020.034.002.004"
"Druide";"020.034.002.004"
"Laienrichter";"025.002.003.002"
"Ehrenamtlicher Richter";"025.002.003.002"
"Ehrenbeamter";"010.008.007"
"Einzelunternehmen <Einzelkaufmann>";"019.130.013"
"Einzelunternehmen <Einzelkaufmann>";"018.027.003"
"Personenunternehmen <Einzelkaufmann>";"019.130.013"
"Personenunternehmen <Einzelkaufmann>";"018.027.003"
"Einzelkaufmann";"019.130.013"
"Einzelkaufmann";"018.027.003"
"Entdeckungsreisender";"031.003"
"Entdecker";"031.003"
"Erfinder";"031.004"
"Erzbischöfe";"020.012.009.002"
"Erzbischof";"020.012.009.002"
"Erzieher";"016.009.009"
"Theologe / Evangelische Kirche";"020.017.001"
"Evangelischer Theologe";"020.017.001"
"Fahrlehrer";"016.006.045"
"Feldarzt";"011.015.008"
"Feldscherer";"011.015.008"
"Feldscher";"011.015.008"
"Filmschauspieler";"002.060.704.710"
"Filmschauspieler";"024.008.006"
"Filmdiva";"024.019.007"
"Filmschauspielerin";"024.019.007"
"Fleischhauer";"033.005.018"
"Knochenhauer";"033.005.018"
"Metzger";"033.005.018"
"Schlachter";"033.005.018"
"Schlächter";"033.005.018"
"Selcher";"033.005.018"
"Fleischer";"033.005.018"
"Flugzeugpilot";"036.002"
"Luftfahrzeugführer";"036.002"
"Pilot <Luftfahrt>";"036.002"
"Flugzeugführer";"036.002"
"Pilot";"036.002"
"Erforscher";"031.029.001"
"Forschungsreisender";"031.029.001"
"Freiherren";"030.001.002"
"Freiherr";"030.001.002"
"Coiffeur";"033.005.019"
"Frisör";"033.005.019"
"Friseur";"033.005.019"
"Fußballer";"023.003.009.001.008"
"Franktireur";"028.015.001"
"Freischärler";"028.015.001"
"Partisanen";"028.015.001"
"Untergrundkämpfer";"028.015.001"
"Partisan";"028.015.001"
"Patienten";"030.002"
"Patient";"030.002"
"Apothekenhelfer <Pharmazeutisch-technischer Assistent>";"038.031.012"
"Pharma-Assistent";"038.031.012"
"Pharma-Assistent EFZ";"038.031.012"
"PTA";"038.031.012"
"Pharmazeutisch-technischer Assistent";"038.031.012"
"Denker <Philosoph>";"014.008.003"
"Philosophen";"014.008.003"
"Philosoph";"014.008.003"
"Fotograph";"005.003"
"Photograph";"005.003"
"Fotograf";"005.003"
"Model <Beruf>";"005.004"
"Photomodell";"005.004"
"Fotomodell";"005.004"
"Physiker";"014.005.023.004"
"Physiker";"014.001.024"
"Staatsmann";"010.011"
"Politiker";"010.011"
"Popmusiker";"004.002.008"
"Priesteramt";"020.034.002"
"Priestertum";"020.034.002"
"Priester";"020.034.002"
"Psychiater";"011.020"
"Diplompsychologe";"014.004"
"Psychologen";"014.004"
"Psychologe";"014.004"
"Psychotherapeut";"011.033.003"
"Innendekorateur";"033.005.068.109"
"Raumausstatter";"033.005.068.109"
"Advokat";"025.002.002"
"Anwalt";"025.002.002"
"Anwälte";"025.002.002"
"Fürsprecher";"025.002.002"
"Rechtsanwälte";"025.002.002"
"Rechtsanwaltschaft";"025.002.002"
"Rechtsanwalt";"025.002.002"
"Regierungssprecher";"024.011.001"
"Regisseur";"002.018.003"
"Pensionär <Rentner>";"030.003"
"Rentenstand";"030.003"
"Rentier <Rentner>";"030.003"
"Rentner";"030.003"
"Richteramt";"025.002.003"
"Richter";"025.002.003"
"Ritter";"030.004"
"Konzertsängerin";"004.004.006"
"Sängerin";"004.004.006"
"Schafhirt";"013.001.045.001.004"
"Schäfer";"013.001.045.001.004"
"Darsteller <Schauspieler>";"002.060.704"
"Schauspieler";"002.060.704"
"Besatzung <Schiff>";"036.023"
"Crew <Schiff>";"036.023"
"Mannschaft <Schiff>";"036.023"
"Schiff / Besatzung";"036.023"
"Schiffsmannschaft";"036.023"
"Schiffspersonal";"036.023"
"Schiffsbesatzung";"036.023"
"Schmied";"033.005.024"
"Feuermauerkehrer";"018.021"
"Kaminfeger";"018.021"
"Kaminkehrer";"018.021"
"Rauchfangkehrer";"018.021"
"Schornsteinfeger";"018.021"
"Poet";"003.002.009"
"Dichter";"003.002.009"
"Homme de lettres";"003.002.009"
"Literat";"003.002.009"
"Literaturproduzent";"003.002.009"
"Schriftsteller";"003.002.009"
"Dichterin";"003.011.001"
"Schriftstellerin";"003.011.001"
"Schuljugend";"016.010"
"Schüler";"016.010"
"Sekretärin";"029.010"
"Sklave";"030.005"
"Solddienst";"001.004.005"
"Söldner";"001.004.005"
"Legionär";"001.004"
"Soldaten";"001.004"
"Soldat";"001.004"
"Hilfsschüler";"016.010.003"
"Sonderschüler";"016.010.003"
"Sonderschule / Lehrer";"016.006.013"
"Sonderschullehrer";"016.006.013"
"Fürsorger";"016.011"
"Wohlfahrtspfleger";"016.011"
"Sozialarbeiter";"016.011"
"Sozialisten";"031.006"
"Sozialist";"031.006"
"Diplomsoziologe";"014.038.005"
"Soziologe";"014.038.005"
"Sportunterricht / Lehrer";"016.006.015"
"Turnlehrer";"016.006.015"
"Sportlehrer";"016.006.015"
"Athlet <Sportler>";"023.003"
"Sportler";"023.003"
"Provinz / Statthalter";"010.012"
"Statthalter";"010.012"
"Steuerberater";"018.018.001"
"Häftling <Strafgefangener>";"028.003.002"
"Straffälliger <Strafgefangener>";"028.003.002"
"Sträfling";"028.003.002"
"Strafgefangener";"028.003.002"
"Vollzugsbeamter";"025.014.003"
"Strafvollzugsbeamter";"025.014.003"
"Studenten";"016.012"
"Studierender";"016.012"
"Student";"016.012"
"Taxichauffeur";"036.005.006"
"Taxifahrer";"036.005.006"
"Technischer Zeichner";"038.034"
"Terroristen";"028.006"
"Terrorist";"028.006"
"Theologen";"020.017"
"Theologe";"020.017"
"Sporttrainer";"023.004"
"Trainer / Sport";"023.004"
"Trainer";"023.004"
"Sprachmittler <Übersetzer>";"003.018.001"
"Übersetzer";"003.018.001"
"Entrepreneur";"031.007"
"Fabrikant";"031.007"
"Industrieller";"031.007"
"Unternehmer";"031.007"
"Versicherungskaufmann";"019.130.010.001"
"Versicherungskaufmann";"018.027.014.013"
"Versicherungsbroker";"018.025.001"
"Versicherungsbroker";"018.020.001.001.001"
"Versicherungsmakler";"018.025.001"
"Versicherungsmakler";"018.020.001.001.001"
"Versicherungsagent";"018.025.001"
"Versicherungsagentur <Versicherungsvertreter>";"018.025.001"
"Versicherungsvertreter";"018.025.001"
"Hilfspriester";"020.012.002.003"
"Hilfspriester";"020.034.007.002"
"Kaplan <Hilfspriester>";"020.012.002.003"
"Kaplan <Hilfspriester>";"020.034.007.002"
"Kooperator";"020.012.002.003"
"Kooperator";"020.034.007.002"
"Lehrvikar";"020.012.002.003"
"Lehrvikar";"020.034.007.002"
"Pfarrhelfer";"020.012.002.003"
"Pfarrhelfer";"020.034.007.002"
"Pfarrvikar";"020.012.002.003"
"Pfarrvikar";"020.034.007.002"
"Vicarius cooperator";"020.012.002.003"
"Vicarius cooperator";"020.034.007.002"
"Vikare";"020.012.002.003"
"Vikare";"020.034.007.002"
"Vikar";"020.012.002.003"
"Vikar";"020.034.007.002"
"Waffenschmied";"033.005.024.022"
"Weber";"033.005.025"
"Diplomwirtschaftsingenieur";"038.001.026"
"Industrial engineer";"038.001.026"
"Wirtschaftsingenieur";"038.001.026"
"Accountant";"018.018.001"
"Wirtschaftsprüfer";"018.018.001"
"Ökonom <Wirtschaft>";"014.611"
"Wirtschaftswissenschaftler";"014.611"
"Wissenschaftler";"014.050"
"Forscher";"014.050"
"Dentalassistentin";"011.016.003"
"Zahnarzthelferin";"011.016.003"
"Zahnmediziner";"011.015.007.002"
"Zahnmediziner";"011.015.007.004"
"Zahnmediziner";"011.015.007.008"
"Zahnarzt";"011.015.007.002"
"Zahnarzt";"011.015.007.004"
"Zahnarzt";"011.015.007.008"
"Hexer";"002.011"
"Zauberer <Magier>";"002.011"
"Zauberkünstler <Magier>";"002.011"
"Magier";"002.011"
"Zimmermann";"012.004.047"
"Zimmermann";"033.005.026"
"Zimmerer";"012.004.047"
"Zimmerer";"033.005.026"
"Allgemeinmediziner";"011.015.007.003"
"Arzt für Allgemeinmedizin";"011.015.007.003"
"Primärarzt";"011.015.007.003"
"Allgemeinarzt";"011.015.007.003"
"Ehemakler";"018.022"
"Eheschließung / Makler";"018.022"
"Heiratsvermittler";"018.022"
"Ehevermittler";"018.022"
"Exil / Schriftsteller";"003.002.009.002"
"Exilschriftsteller";"003.002.009.002"
"Führungskräfte";"031.008"
"Führungsposition";"031.008"
"Manager";"031.008"
"Führungskraft";"031.008"
"Athlet <Leistungssportler>";"023.003.005"
"Crack <Sport>";"023.003.005"
"Hochleistungssportler";"023.003.005"
"Spitzensportler";"023.003.005"
"Leistungssportler";"023.003.005"
"Glöckner <Mesner>";"020.018"
"Kirchner";"020.018"
"Küster";"020.018"
"Mesmer";"020.018"
"Messner";"020.018"
"Sakristan";"020.018"
"Sigrist";"020.018"
"Mesner";"020.018"
"Klosterfrau";"020.019"
"Klosterschwester";"020.019"
"Nonnen";"020.019"
"Ordensfrau";"020.019"
"Nonne";"020.019"
"Politischer Häftling";"028.003.002.001"
"Politischer Gefangener";"028.003.002.001"
"Primadonna";"004.004.006.003.001"
"Patron <Schutzpatron>";"020.009.002"
"Schutzheiliger";"020.009.002"
"Schutzpatron";"020.009.002"
"Amoräer";"020.020"
"Amateur <Amateursportler>";"023.003.006"
"Amateurstatus";"023.003.006"
"Amateursportler";"023.003.006"
"Anästhesist";"011.015.007.033"
"Arbeiterschaft";"022.006"
"Fabrikarbeiter";"022.006"
"Industriearbeiter";"022.006"
"Lohnarbeiter";"022.006"
"Arbeiter";"022.006"
"Coach <Beratung>";"018.023"
"Ratgeber <Person>";"018.023"
"Trainer <Beratung>";"018.023"
"Berater";"018.023"
"Dienstmagd";"018.129.001"
"Dienstmädchen";"018.129.001"
"Facharbeiter";"022.006.019"
"Fenstermonteur";"038.007.010"
"Generalvikar";"020.021"
"Metallgießer";"007.533"
"Gießer";"007.533"
"Gouverneur";"010.013"
"Facharzt für Frauenheilkunde und Geburtshilfe";"011.015.007.009"
"Frauenarzt";"011.015.007.009"
"Geburtshelfer";"011.015.007.009"
"Gynäkologe";"011.015.007.009"
"Heilhilfspersonal";"011.021"
"Nichtärztlicher Heilberuf";"011.021"
"Heilhilfsberuf";"011.021"
"Hellseher";"020.022"
"Industriemeister";"033.018"
"Chief Information Officer";"031.008.003"
"CIO";"031.008.003"
"Informationsmanager";"031.008.003"
"Kaisertum";"010.010.103"
"Kaiser";"010.010.103"
"Bauernmagd";"026.003"
"Bauernmagd";"022.005.009.001"
"Mägde";"026.003"
"Mägde";"022.005.009.001"
"Magd";"026.003"
"Magd";"022.005.009.001"
"Pastoralreferenten";"020.023"
"Pastoralreferent";"020.023"
"Präsident";"010.011.011.102"
"Präsident";"010.071.001"
"Öffentlichkeitsarbeit / Berater";"018.023.017.003"
"Public Relations / Berater";"018.023.017.003"
"Public-Relations-Berater";"018.023.017.003"
"PR-Berater";"018.023.017.003"
"Preisträger";"031.009"
"Presseattaché";"010.009.002.001"
"Rockmusiker";"004.002.024"
"Sekretär";"029.011"
"Wahrsager";"028.007"
"Holzknecht";"013.003.021"
"Holzknecht";"022.006.020"
"Waldarbeiter";"013.003.021"
"Waldarbeiter";"022.006.020"
"Forstarbeiter";"013.003.021"
"Forstarbeiter";"022.006.020"
"Heilige";"020.024"
"Wissenschaftliche Bibliothekare";"016.016.002"
"Wissenschaftlicher Bibliothekar";"016.016.002"
"Ketzer";"020.025"
"Häretiker";"020.025"
"Dermatologe";"011.015.007.026"
"Hautarzt";"011.015.007.026"
"Wappenkundler";"014.542.724"
"Heraldiker";"014.542.724"
"Vertragsarzt";"011.015.013"
"Kassenarzt";"011.015.013"
"Müllarbeiter";"022.006.031"
"Müllwerker";"022.006.031"
"Musik / Kritiker";"024.005"
"Musikkritiker";"024.005"
"Moslemin";"020.026"
"Moslemische Frau";"020.026"
"Muslima";"020.026"
"Musliminnen";"020.026"
"Muslimische Frau";"020.026"
"Muslimin";"020.026"
"Revisor";"018.018.001"
"Abschlussprüfer";"018.018.001"
"Bäcker";"033.005.027"
"Christin";"020.027"
"Ordensgeistlicher";"020.028"
"Pater";"020.028"
"Ordenspriester";"020.028"
"Puppenspieler";"002.012"
"Spediteure";"031.007.002"
"Spediteur";"031.007.002"
"Streichinstrumentenbauer";"033.001.004.002"
"Streichinstrumentenbauer";"027.004.002"
"Tele-Arbeiter";"022.006.023.001"
"Tele-Arbeiter";"022.006.022"
"Tele-Commuter";"022.006.023.001"
"Tele-Commuter";"022.006.022"
"Tele-Heimarbeiter";"022.006.023.001"
"Tele-Heimarbeiter";"022.006.022"
"Tele-Worker";"022.006.023.001"
"Tele-Worker";"022.006.022"
"Telearbeiter";"022.006.023.001"
"Telearbeiter";"022.006.022"
"Volksschullehrerin";"016.007.016"
"Weibliche Büroangestellte";"022.007.003"
"Fremdarbeiter <Zwangsarbeiter>";"022.006.016"
"Zwangsarbeiter";"022.006.016"
"Bühnenbildner";"002.018.002"
"Bundesrichter";"025.002.003.003"
"Vertragszahnarzt";"011.015.007.025.007"
"Vertragszahnarzt";"011.015.013.001"
"Kassenzahnarzt";"011.015.007.025.007"
"Kassenzahnarzt";"011.015.013.001"
"Kostümdesigner";"002.018.001"
"Kostümbildner";"002.018.001"
"Taglöhner";"022.006.024"
"Tagelöhner";"022.006.024"
"Barone";"030.001.001"
"Baron";"030.001.001"
"Bewährungshelfer";"025.003"
"Bilanzbuchhalter";"018.027.008.001"
"Bilanzbuchhalter";"019.130.001.001"
"Buchhalter";"019.130.001"
"Buchhalter";"018.027.008"
"Drama / Schriftstellerin";"003.011.001.003"
"Dramenautorin";"003.011.001.003"
"Dramenschriftstellerin";"003.011.001.003"
"Theater / Schriftstellerin";"003.011.001.003"
"Theaterautorin";"003.011.001.003"
"Dramatikerin";"003.011.001.003"
"DV-Berater";"018.023.017.001"
"EDV-Berater";"018.023.017.001"
"Eheschutzverfahren / Richter";"025.002.003.004"
"Eheschutzrichter";"025.002.003.004"
"Freimaurer";"031.010"
"Finanzaristokratie";"030.006"
"Geldaristokratie";"030.006"
"Geldadel";"030.006"
"Kabarettist";"002.015"
"Kanzler";"031.008.009.001"
"Service / Kellner";"018.024"
"Serviceangestellter";"018.024"
"Servicefachangestellter";"018.024"
"Kellner";"018.024"
"Campesino";"013.001.001.003"
"Kleinbauern";"013.001.001.003"
"Kleinbauer";"013.001.001.003"
"Athlet <Leichtathlet>";"023.003.007"
"Leichtathlet";"023.003.007"
"Muttergottheit";"020.029"
"Politischer Offizier";"001.013"
"Politischer Offizier";"001.004.004.005"
"Politoffiziere";"001.013"
"Politoffiziere";"001.004.004.005"
"Politoffizier";"001.013"
"Politoffizier";"001.004.004.005"
"Roman / Schriftsteller";"003.002.009.010"
"Romanautor";"003.002.009.010"
"Romanschriftsteller";"003.002.009.010"
"Romancier";"003.002.009.010"
"Konzertsänger";"004.002.022"
"Sänger";"004.002.022"
"Tankstellenkaufmann";"019.130.006.001"
"Tankstellenkaufmann";"018.027.010.001"
"Spitzenmanager";"031.008.004"
"Topmanager";"031.008.004"
"Spitzenmanagerin";"022.014.006"
"Topmanagerin";"022.014.006"
"Versicherungsbetrieb / Absatzmittler";"018.025"
"Versicherungsmittler";"018.025"
"Versicherungsvermittler";"018.025"
"Weibliche Angestellte";"022.007"
"Akrobat";"002.008.007"
"Bauzeichner";"012.004.008"
"Graphiker";"005.001.018"
"Grafiker";"005.001.018"
"Oper / Sänger";"004.002.022.001"
"Operettensänger";"004.002.022.001"
"Opernsänger";"004.002.022.001"
"Trapper";"013.003.003.005"
"Schreiner";"033.005.028"
"Tischler";"033.005.028"
"Hotelmeister";"018.026"
"Restaurantmeister";"033.148.097"
"Küchenmeister";"033.148.098"
"Krankenträger";"011.022"
"Sanitäter";"011.022"
"Rettungssanitäter";"011.022.002"
"Marathonläufer";"023.003.007.004.001.001"
"Krankenhaus / Arzt";"011.015.014"
"Krankenhausarzt";"011.015.014"
"Funktionäre";"029.012"
"Funktionär";"029.012"
